-0.5423  	0.05055  	-0.3799  	-0.3718  	0.06534  	-0.3985  	0.17539  	-0.1472  	0.11065  	0.12430  	-0.0028  	0.41771  	-0.0710  	-0.4318  	-0.5920  	0.32550  	-0.0085  	-0.2705  	-0.0969  	-0.7550  	-0.4497  	0.21920  	0.17500  	-0.4340  	0.43591  	-0.1404  	0.63392  	-0.3128  	0.28761  	0.38918  	-0.0107  	-0.0538  	0.12661  	0.01526  	0.01742  	0.26787  	0.31517  	0.12898  	-0.2285  	0.18613  	-0.0727  	-0.0379  	0.02796  	0.08190  	-0.0977  	-0.0320  	-0.0505  	0.15651  	0.12874  	-0.1252  	0.02870  	-0.0109  	-0.0283  	0.01127  	-0.0438  	-0.0041  	0.00427  	0.01176  	-0.0066  	-0.0031  	-0.0361  	-0.0344  	0.00889  	0.02283  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.5253  	0.02216  	-0.3756  	-0.3715  	0.06574  	-0.3529  	0.19134  	-0.1738  	0.10474  	0.10225  	0.00418  	0.42844  	-0.0713  	-0.4996  	-0.6412  	0.35417  	-0.0104  	-0.2750  	-0.0882  	-0.7526  	-0.4751  	0.19850  	0.12573  	-0.4288  	0.46970  	-0.1359  	0.67578  	-0.2733  	0.32404  	0.41185  	-0.0034  	-0.0419  	0.12312  	0.02060  	0.01204  	0.27766  	0.28917  	0.12569  	-0.2075  	0.18253  	-0.0846  	-0.0358  	0.02746  	0.08930  	-0.0899  	-0.0323  	-0.0651  	0.15868  	0.13318  	-0.1265  	0.03496  	-0.0138  	-0.0240  	0.01684  	-0.0446  	0.00301  	0.00459  	0.00842  	-0.0049  	0.00017  	-0.0333  	-0.0391  	0.01514  	0.02744  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.4772  	0.06333  	-0.4156  	-0.3044  	0.01877  	-0.2899  	0.14862  	-0.1498  	0.12159  	0.02272  	-0.0504  	0.39226  	-0.0976  	-0.4307  	-0.4979  	0.29203  	0.04474  	-0.2819  	-0.0937  	-0.7437  	-0.3519  	0.23580  	0.13857  	-0.3813  	0.47466  	-0.1407  	0.67388  	-0.3624  	0.25547  	0.39903  	-0.0181  	-0.0383  	0.11596  	-0.0071  	0.07458  	0.24044  	0.34987  	0.10736  	-0.2425  	0.20998  	-0.1041  	-0.0441  	0.01527  	0.09289  	-0.0905  	-0.0239  	-0.0657  	0.14187  	0.12256  	-0.1299  	0.03365  	-0.0143  	-0.0305  	0.00220  	-0.0510  	0.00555  	0.00584  	0.00314  	-0.0082  	0.00386  	-0.0278  	-0.0351  	0.00791  	0.02356  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.2957  	0.17890  	-0.4111  	0.00934  	0.21582  	-0.2290  	0.22148  	-0.0419  	0.17678  	-0.0603  	-0.3309  	0.38800  	0.05744  	-0.0647  	-0.0697  	0.09737  	0.02007  	-0.3539  	-0.1046  	-0.8118  	-0.3350  	0.27185  	0.14706  	-0.3896  	0.46252  	-0.1587  	0.68282  	-0.3190  	0.37911  	0.44977  	-0.0319  	-0.0659  	0.18212  	0.04308  	0.14159  	0.14057  	0.27468  	0.07327  	-0.1867  	0.25886  	-0.1141  	-0.0308  	0.01580  	0.09002  	-0.0951  	-0.0282  	-0.0575  	0.16204  	0.13557  	-0.1235  	0.04257  	-0.0074  	-0.0311  	0.00508  	-0.0506  	0.01441  	-0.0108  	0.01159  	0.00203  	-0.0070  	-0.0266  	-0.0317  	-0.0049  	0.02307  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.3393  	0.20381  	-0.4347  	0.26496  	0.33255  	-0.1283  	0.16850  	0.09418  	0.21771  	-0.1282  	-0.3262  	0.46043  	0.17307  	0.17143  	0.13406  	0.07857  	0.02348  	-0.3803  	-0.0939  	-0.7908  	-0.2772  	0.25196  	0.17326  	-0.4511  	0.44644  	-0.1682  	0.66208  	-0.3434  	0.34018  	0.45411  	-0.0102  	-0.0990  	0.18944  	0.04835  	0.14750  	0.06638  	0.27882  	0.06605  	-0.1824  	0.21483  	-0.1901  	-0.0581  	0.00337  	0.07071  	-0.0871  	-0.0327  	-0.0521  	0.13186  	0.12918  	-0.1253  	0.01045  	-0.0178  	-0.0318  	0.00222  	-0.0479  	0.00628  	0.00193  	0.00138  	-0.0083  	-0.0045  	-0.0264  	-0.0251  	-0.0060  	0.02542  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.4712  	0.11461  	-0.4368  	-0.1343  	0.19391  	-0.2862  	0.15344  	-0.0470  	0.18022  	-0.0392  	-0.2554  	0.54447  	0.07244  	-0.0060  	-0.0594  	0.16882  	0.03403  	-0.3176  	-0.0801  	-0.8525  	-0.2976  	0.24116  	0.28543  	-0.4308  	0.32059  	-0.1280  	0.61913  	-0.3647  	0.29632  	0.40386  	0.01069  	-0.1010  	0.19523  	0.04101  	0.08056  	0.03330  	0.34576  	0.09406  	-0.2315  	0.19311  	-0.1048  	-0.0638  	0.00456  	0.09201  	-0.0982  	-0.0289  	-0.0501  	0.15209  	0.12197  	-0.1180  	0.00951  	-0.0183  	-0.0302  	0.00132  	-0.0590  	0.01117  	0.00192  	0.00559  	-1.8682  	0.00290  	-0.0295  	-0.0211  	-0.0051  	0.02479  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.5696  	0.09942  	-0.4037  	-0.5221  	-4.8813  	-0.2875  	0.18422  	-0.1038  	0.14096  	-0.0336  	-0.0994  	0.39065  	-0.0335  	-0.2789  	-0.2682  	0.14164  	0.02094  	-0.2606  	-0.0945  	-0.7692  	-0.2513  	0.24248  	0.31703  	-0.4140  	0.29923  	-0.1204  	0.57061  	-0.4026  	0.23402  	0.32914  	0.03188  	-0.0793  	0.20545  	0.03369  	0.01878  	0.08842  	0.37981  	0.12091  	-0.2661  	0.18217  	-0.0463  	-0.0586  	0.02655  	0.09483  	-0.0994  	-0.0248  	-0.0439  	0.12589  	0.11644  	-0.1052  	0.01956  	-0.0094  	-0.0312  	0.00068  	-0.0544  	0.00387  	-0.0010  	0.00555  	-0.0008  	-0.0020  	-0.0334  	-0.0184  	-0.0077  	0.01577  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.5270  	0.06826  	-0.3837  	-0.4665  	-0.0579  	-0.3614  	0.11628  	-0.1731  	0.10411  	0.00502  	0.02250  	0.36831  	-0.1050  	-0.4624  	-0.5485  	0.23761  	0.02421  	-0.2812  	-0.0904  	-0.7701  	-0.3160  	0.17134  	0.28714  	-0.3954  	0.31973  	-0.1306  	0.60093  	-0.3953  	0.20993  	0.35798  	0.00413  	-0.0644  	0.13459  	0.01183  	0.05497  	0.17061  	0.39710  	0.10606  	-0.2689  	0.18101  	-0.0761  	-0.0665  	0.00169  	0.08903  	-0.1078  	-0.0168  	-0.0511  	0.13634  	0.11253  	-0.1138  	0.03032  	-0.0061  	-0.0292  	0.00199  	-0.0505  	0.00409  	-0.0002  	0.01134  	-0.0074  	-0.0079  	-0.0346  	-0.0383  	0.00647  	0.01810  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.5413  	0.09420  	-0.3601  	-0.4894  	-0.0436  	-0.3794  	0.15708  	-0.1217  	0.12704  	0.12189  	0.06038  	0.39011  	-0.0736  	-0.4311  	-0.6566  	0.29177  	-0.0123  	-0.2281  	-0.0908  	-0.7655  	-0.3713  	0.19094  	0.19884  	-0.4447  	0.36163  	-0.1399  	0.59471  	-0.3175  	0.30218  	0.35451  	6.60866  	-0.0787  	0.15305  	0.01317  	0.01590  	0.22552  	0.34025  	0.09892  	-0.2128  	0.18527  	-0.0497  	-0.0495  	0.01285  	0.09958  	-0.0914  	-0.0259  	-0.0521  	0.15912  	0.13250  	-0.1216  	0.02831  	-0.0107  	-0.0246  	0.00405  	-0.0427  	0.00086  	-0.0028  	0.00648  	-0.0086  	-0.0031  	-0.0293  	-0.0349  	0.00957  	0.02295  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.7008  	0.06269  	-0.4475  	-0.6763  	-0.1625  	-0.4408  	0.14038  	-0.0948  	0.13513  	0.07108  	0.07467  	0.32652  	-0.0967  	-0.4337  	-0.6505  	0.22412  	0.02412  	-0.2374  	-0.0789  	-0.7627  	-0.3234  	0.18242  	0.26868  	-0.4685  	0.36533  	-0.1343  	0.58260  	-0.3402  	0.26275  	0.35423  	0.02637  	-0.0650  	0.14681  	0.02173  	0.00963  	0.21159  	0.36196  	0.09803  	-0.2252  	0.17381  	-0.0543  	-0.0653  	0.00327  	0.08670  	-0.0958  	-0.0222  	-0.0530  	0.13939  	0.11454  	-0.1172  	0.02321  	-0.0144  	-0.0276  	0.01070  	-0.0520  	0.00219  	-0.0054  	0.01122  	-0.0149  	-0.0069  	-0.0279  	-0.0301  	0.01144  	0.02486  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.9626  	-0.0024  	-0.5798  	-0.7830  	-0.2080  	-0.6200  	0.13128  	-0.1597  	0.12518  	0.12321  	0.10780  	0.29814  	-0.1397  	-0.4592  	-0.5916  	0.03369  	0.04188  	-0.2545  	-0.0742  	-0.8141  	-0.3376  	0.17067  	0.33738  	-0.4531  	0.28138  	-0.1028  	0.54270  	-0.3987  	0.26873  	0.34426  	0.05720  	-0.0952  	0.13381  	0.03977  	-0.0395  	0.15933  	0.31706  	0.10144  	-0.2539  	0.16453  	-0.0287  	-0.0531  	0.02322  	0.09022  	-0.0883  	-0.0226  	-0.0556  	0.12452  	0.10647  	-0.1135  	0.01713  	-0.0087  	-0.0363  	0.01221  	-0.0529  	-0.0099  	-0.0011  	0.01421  	-0.0103  	-0.0110  	-0.0249  	-0.0224  	0.00261  	0.02707  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.9030  	0.04449  	-0.5124  	-0.8445  	-0.2344  	-0.5990  	0.09698  	-0.1382  	0.13789  	0.06238  	0.13700  	0.29682  	-0.1341  	-0.4018  	-0.5752  	0.01138  	0.04877  	-0.2978  	-0.0628  	-0.8422  	-0.2242  	0.17391  	0.44883  	-0.4662  	0.22319  	-0.0928  	0.54321  	-0.4565  	0.23414  	0.33226  	0.07497  	-0.1020  	0.14877  	0.03178  	-0.0341  	0.11058  	0.37755  	0.10736  	-0.2660  	0.14706  	0.00439  	-0.0704  	0.02613  	0.10087  	-0.0891  	-0.0276  	-0.0474  	0.12512  	0.10430  	-0.1129  	0.00654  	-0.0102  	-0.0385  	0.01266  	-0.0599  	-0.0065  	-0.0078  	0.01103  	-0.0110  	-0.0133  	-0.0173  	-0.0184  	0.00317  	0.02417  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.7495  	0.07610  	-0.4071  	-0.7547  	-0.1924  	-0.4343  	0.09457  	-0.0802  	0.16219  	0.01224  	0.08887  	0.33845  	-0.1330  	-0.4109  	-0.6113  	0.11918  	0.05153  	-0.2827  	-0.0717  	-0.8171  	-0.2290  	0.15715  	0.43824  	-0.4364  	0.20863  	-0.0899  	0.53995  	-0.4038  	0.26168  	0.30946  	0.03064  	-0.0933  	0.17820  	0.01985  	-0.0209  	0.11818  	0.39571  	0.10708  	-0.2672  	0.16528  	-0.0041  	-0.0816  	0.01459  	0.09826  	-0.0982  	-0.0306  	-0.0370  	0.14051  	0.10574  	-0.1090  	0.01179  	-0.0141  	-0.0345  	0.00853  	-0.0528  	-0.0067  	0.00027  	0.01110  	-0.0107  	-0.0125  	-0.0259  	-0.0214  	0.00595  	0.02588  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.6241  	0.08151  	-0.3720  	-0.6184  	-0.1074  	-0.3623  	0.12972  	-0.0852  	0.14596  	0.10853  	0.05917  	0.40041  	-0.0837  	-0.4249  	-0.6667  	0.23921  	0.02776  	-0.2543  	-0.0848  	-0.7574  	-0.3204  	0.15588  	0.30577  	-0.4757  	0.27646  	-0.1129  	0.52924  	-0.3357  	0.30499  	0.32142  	0.04004  	-0.0997  	0.15078  	0.01540  	-0.0299  	0.18731  	0.35339  	0.09688  	-0.2361  	0.18625  	-0.0203  	-0.0900  	0.02925  	0.10120  	-0.0986  	-0.0280  	-0.0408  	0.14604  	0.11573  	-0.1129  	0.02398  	-0.0153  	-0.0309  	0.00102  	-0.0475  	3.00556  	-0.0010  	0.00612  	-0.0139  	-0.0063  	-0.0302  	-0.0311  	0.00310  	0.02568  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.5458  	0.10475  	-0.3343  	-0.4935  	-0.0211  	-0.3592  	0.15401  	-0.1026  	0.13083  	0.10484  	0.01331  	0.40118  	-0.0868  	-0.4013  	-0.5567  	0.31412  	-0.0100  	-0.2675  	-0.0708  	-0.7447  	-0.3472  	0.18055  	0.20955  	-0.4516  	0.33882  	-0.1359  	0.59899  	-0.3335  	0.28246  	0.34624  	0.00345  	-0.0659  	0.14967  	0.01534  	0.05048  	0.22902  	0.35784  	0.11118  	-0.2454  	0.19797  	-0.0574  	-0.0591  	0.02127  	0.09476  	-0.0953  	-0.0312  	-0.0506  	0.14669  	0.12142  	-0.1177  	0.02796  	-0.0151  	-0.0263  	0.00619  	-0.0465  	0.00155  	0.00195  	0.00912  	-0.0103  	-0.0029  	-0.0332  	-0.0289  	0.00620  	0.02377  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.3505  	0.08540  	-0.2447  	-0.3466  	-0.0007  	-0.2174  	0.12026  	-0.0402  	0.15694  	-0.0192  	0.01704  	0.42187  	-0.0681  	-0.2941  	-0.3854  	0.29877  	0.03674  	-0.3616  	-0.0575  	-0.8110  	-0.1223  	0.17118  	0.29049  	-0.3398  	0.30957  	-0.1478  	0.70530  	-0.5234  	0.09055  	0.34966  	-0.0204  	-0.0225  	0.15655  	-0.0006  	0.14767  	0.13169  	0.47200  	0.15706  	-0.3100  	0.15343  	-0.1217  	-0.0457  	0.01437  	0.08951  	-0.0997  	-0.0251  	-0.0582  	0.14106  	0.12433  	-0.1203  	0.01971  	-0.0131  	-0.0316  	0.00989  	-0.0523  	0.00917  	-0.0073  	0.00665  	-0.0143  	-0.0028  	-0.0297  	-0.0236  	0.00279  	0.02229  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.1782  	0.18720  	-0.2035  	-0.3068  	5.60311  	-0.2203  	0.18063  	0.07854  	0.20333  	-0.0719  	0.01154  	0.48043  	0.02739  	-0.1324  	-0.2678  	0.30367  	0.01030  	-0.3647  	-0.0745  	-0.8236  	-0.1146  	0.19623  	0.25293  	-0.3932  	0.31195  	-0.1523  	0.70881  	-0.5115  	0.11132  	0.37617  	0.00204  	-0.0353  	0.18548  	0.02482  	0.16108  	0.06126  	0.47842  	0.15903  	-0.2681  	0.12355  	-0.0823  	-0.0502  	0.02360  	0.08629  	-0.1134  	-0.0269  	-0.0573  	0.15706  	0.13631  	-0.1241  	0.02077  	-0.0042  	-0.0321  	0.01525  	-0.0552  	0.01630  	-0.0125  	0.00412  	-0.0076  	-0.0063  	-0.0257  	-0.0164  	0.00516  	0.01182  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
-0.2660  	0.17104  	-0.2160  	-0.3850  	-0.0385  	-0.2168  	0.15272  	0.05059  	0.23380  	-0.0198  	0.01125  	0.37930  	0.01329  	-0.0930  	-0.3068  	0.26170  	0.02493  	-0.3398  	-0.0957  	-0.8398  	-0.0988  	0.20740  	0.29402  	-0.3737  	0.39365  	-0.1784  	0.68458  	-0.5808  	0.08766  	0.37812  	0.00585  	-0.0557  	0.17260  	0.01033  	0.15334  	0.05409  	0.47845  	0.14704  	-0.2512  	0.14094  	-0.0979  	-0.0602  	0.04153  	0.07994  	-0.1187  	-0.0272  	-0.0616  	0.15209  	0.13086  	-0.1164  	0.02220  	-0.0110  	-0.0256  	0.01628  	-0.0620  	0.02048  	-0.0097  	0.00619  	-0.0121  	0.00417  	-0.0323  	-0.0198  	0.00222  	0.01359  	-0.0524  	0.09682  	-0.0272  	-0.0062  	0.05115  	0.11706  	
